date,act_symbol,expiration,strike,call_put,bid,ask,vol,delta,gamma,theta,vega,rho
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,140,Put,0.02,0.03,0.509,-0.0039,0.0006,-0.0071,0.0045,-0.0003
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,145,Call,39.5,39.95,0.557,0.9835,0.0019,-0.0485,0.0158,0.0619
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,145,Put,0.02,0.03,0.4503,-0.0044,0.0007,-0.0069,0.005,-0.0003
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,150,Call,34.55,35,0.5088,0.9775,0.0027,-0.0542,0.0205,0.0636
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,150,Put,0.03,0.04,0.4086,-0.0066,0.0011,-0.0089,0.0071,-0.0005
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,155,Call,29.55,30,0.4345,0.9757,0.0034,-0.0521,0.0219,0.0657
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,155,Put,0.04,0.06,0.3669,-0.0101,0.0019,-0.0116,0.0104,-0.0008
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,160,Call,24.6,25.05,0.3812,0.9669,0.005,-0.0565,0.0284,0.0671
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,160,Put,0.07,0.08,0.3259,-0.0162,0.0032,-0.0155,0.0156,-0.0013
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,165,Call,19.7,20.1,0.3301,0.9521,0.0078,-0.0626,0.0384,0.0681
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,165,Put,0.11,0.12,0.2838,-0.0269,0.0056,-0.0205,0.024,-0.0022
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,170,Call,14.85,15.15,0.2761,0.9282,0.0128,-0.0686,0.0527,0.0683
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,170,Put,0.21,0.22,0.2479,-0.0522,0.0112,-0.0305,0.0433,-0.004
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,172.5,Call,12.45,12.65,0.2454,0.9121,0.0168,-0.0702,0.0614,0.0681
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,172.5,Put,0.3,0.32,0.2312,-0.0758,0.016,-0.0378,0.0563,-0.0058
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,177.5,Call,7.9,8.1,0.2136,0.8185,0.032,-0.089,0.1017,0.0625
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,177.5,Put,0.69,0.76,0.2025,-0.1704,0.0327,-0.0576,0.1004,-0.0127
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,180,Call,5.95,6.15,0.2094,0.7285,0.041,-0.1026,0.1278,0.0561
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,180,Put,1.19,1.26,0.1966,-0.2621,0.0435,-0.0708,0.1268,-0.019
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,185,Call,2.5,2.82,0.1827,0.4899,0.0566,-0.1008,0.1538,0.0383
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,185,Put,2.72,2.99,0.1725,-0.5211,0.0621,-0.0713,0.1525,-0.0334
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,187.5,Call,1.51,1.64,0.1776,0.349,0.054,-0.0885,0.1427,0.0274
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,187.5,Put,4.3,4.4,0.1705,-0.6734,0.0588,-0.0605,0.1404,-0.0382
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,192.5,Call,0.44,0.46,0.1757,0.1338,0.0318,-0.0493,0.0832,0.0106
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,192.5,Put,8.25,8.6,0.1761,-0.8969,0.036,-0.0262,0.0712,-0.0292
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,195,Call,0.23,0.26,0.1812,0.0787,0.021,-0.0342,0.0566,0.0062
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,195,Put,10.55,10.85,0.1812,-0.9603,0.0251,-0.0105,0.0359,-0.0152
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,200,Call,0.08,0.09,0.1988,0.0291,0.0086,-0.0167,0.0256,0.0023
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,200,Put,15.55,15.85,0.1988,-1,0,0,0,0
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,202.5,Call,0.05,0.06,0.2096,0.0189,0.0057,-0.0121,0.0178,0.0015
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,202.5,Put,18.05,18.4,0.2096,-1,0,0,0,0
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,207.5,Call,0.02,0.03,0.231,0.0085,0.0026,-0.0066,0.0089,0.0006
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,207.5,Put,23.05,23.35,0.231,-1,0,0,0,0
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,212.5,Call,0.01,0.02,0.2649,0.0061,0.0017,-0.0057,0.0067,0.0004
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,212.5,Put,28.05,28.35,0.2649,-1,0,0,0,0
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,217.5,Call,0.01,0.01,0.2842,0.0032,0.0009,-0.0034,0.0038,0.0002
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,217.5,Put,33.05,33.35,0.2842,-1,0,0,0,0
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,220,Call,0,0.01,0.2842,0.0018,0.0005,-0.002,0.0022,0.0001
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,220,Put,35.5,35.85,0.2842,-1,0,0,0,0
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,225,Call,0,0.01,0.2842,0.0005,0.0001,-0.0006,0.0006,0
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,225,Put,40.5,40.85,0.2842,-1,0,0,0,0
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,230,Call,0,0.01,0.2842,0.0001,0,-0.0001,0.0001,0
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,230,Put,45.6,45.85,0.2842,-1,0,0,0,0
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,235,Call,0,0.01,0.2842,0,0,0,0,0
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,235,Put,50.65,50.85,0.2842,-1,0,0,0,0
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,240,Call,0,0.01,0.2842,0,0,0,0,0
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,240,Put,55.5,55.85,0.2842,-1,0,0,0,0
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,130,Call,54.6,55.4,0.5899,0.9851,0.0012,-0.0382,0.0198,0.1039
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,130,Put,0.02,0.06,0.488,-0.0047,0.0005,-0.0057,0.0072,-0.0007
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,135,Call,49.65,50.45,0.5466,0.9817,0.0015,-0.0409,0.0236,0.1075
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,135,Put,0.03,0.08,0.4574,-0.0067,0.0007,-0.0073,0.0099,-0.001
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,140,Call,44.7,45.5,0.502,0.9778,0.0019,-0.0433,0.0278,0.1109
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,140,Put,0.05,0.09,0.4225,-0.009,0.001,-0.0087,0.0128,-0.0014
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,145,Call,39.75,40.55,0.4562,0.9732,0.0025,-0.0454,0.0326,0.1143
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,145,Put,0.08,0.12,0.3937,-0.0132,0.0016,-0.0114,0.0179,-0.002
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,150,Call,35,35.45,0.4159,0.9657,0.0034,-0.0489,0.04,0.1172
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,150,Put,0.15,0.16,0.3692,-0.0207,0.0025,-0.0156,0.0264,-0.0032
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,155,Call,30.1,30.5,0.3727,0.9566,0.0046,-0.0518,0.0485,0.1199
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,155,Put,0.21,0.24,0.3405,-0.031,0.0038,-0.0201,0.0369,-0.0048
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,160,Call,25.25,25.65,0.3391,0.9389,0.0067,-0.0579,0.0637,0.1212
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,160,Put,0.32,0.35,0.3123,-0.0473,0.0059,-0.0258,0.0521,-0.0074
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,165,Call,20.55,20.85,0.3103,0.909,0.0099,-0.0664,0.0864,0.1206
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,165,Put,0.53,0.57,0.2894,-0.0771,0.0095,-0.0349,0.0797,-0.0112
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,170,Call,16,16.35,0.2899,0.8562,0.0147,-0.0788,0.1196,0.1163
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,170,Put,0.92,0.97,0.2695,-0.1284,0.0148,-0.0465,0.1101,-0.0184
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,175,Call,11.75,11.9,0.2633,0.782,0.0211,-0.0878,0.1555,0.1086
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,175,Put,1.62,1.69,0.2529,-0.2116,0.0219,-0.0592,0.1571,-0.0295
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,180,Call,8,8.15,0.2485,0.6647,0.0277,-0.0966,0.1924,0.094
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,180,Put,2.84,2.93,0.2392,-0.3349,0.0294,-0.0686,0.1917,-0.0448
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,185,Call,4.9,5.05,0.2345,0.5156,0.0321,-0.0956,0.2105,0.0739
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,185,Put,4.75,4.9,0.2272,-0.4942,0.0344,-0.0685,0.2101,-0.0613
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,190,Call,2.67,2.75,0.2233,0.3524,0.0314,-0.0822,0.1961,0.0511
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,190,Put,7.45,7.8,0.2166,-0.6706,0.0342,-0.0553,0.1929,-0.0717
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,195,Call,1.27,1.32,0.2156,0.2075,0.0251,-0.0598,0.1511,0.0303
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,195,Put,11.1,11.45,0.2033,-0.8401,0.0285,-0.0303,0.1288,-0.0628
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,200,Call,0.56,0.58,0.2134,0.1078,0.0164,-0.0376,0.0979,0.0158
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,200,Put,15.45,16.1,0.1944,-0.9689,0.0198,-0.0061,0.0401,-0.0173
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,205,Call,0.25,0.28,0.2192,0.0551,0.0096,-0.0229,0.0589,0.0081
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,205,Put,20.35,21.05,0.2192,-0.9973,0.0056,0,0.0062,0
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,210,Call,0.12,0.13,0.2266,0.0278,0.0053,-0.0135,0.0337,0.0041
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,210,Put,25.35,26.05,0.2266,-1,0,0,0,0
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,215,Call,0.06,0.07,0.2371,0.0149,0.003,-0.0082,0.0199,0.0022
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,215,Put,30.4,31.05,0.2371,-1,0,0,0,0
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,220,Call,0.02,0.04,0.3662,0.0554,0.0057,-0.0375,0.0591,0.008
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,220,Put,35.55,36.05,0.3662,-0.9751,0.007,-0.0117,0.032,-0.026
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,225,Call,0.01,0.05,0.2877,0.0099,0.0017,-0.0069,0.014,0.0014
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,225,Put,40.4,41.05,0.2877,-1,0,0,0,0
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,230,Call,0.01,0.03,0.2973,0.006,0.001,-0.0046,0.009,0.0008
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,230,Put,45.45,46,0.2973,-1,0,0,0,0
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,235,Call,0.01,0.03,0.323,0.0056,0.0009,-0.0047,0.0085,0.0008
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,235,Put,50.45,51,0.323,-1,0,0,0,0
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,240,Call,0,0.03,0.3479,0.0052,0.0008,-0.0047,0.008,0.0007
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-02 00:00:00 +0000 UTC,240,Put,55.6,56.05,0.5163,-0.9764,0.0041,-0.0162,0.0299,-0.0326
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,130,Call,54.85,55.4,0.4908,0.9856,0.0011,-0.0318,0.0231,0.1296
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,130,Put,0.07,0.09,0.4388,-0.0081,0.0007,-0.0069,0.0143,-0.0019
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,135,Call,49.6,50.45,0.3697,0.9949,0.0006,-0.0237,0.0105,0.1354
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,135,Put,0.1,0.12,0.414,-0.0115,0.0011,-0.0087,0.0192,-0.0026
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,140,Call,45.05,45.55,0.4364,0.9741,0.0021,-0.0391,0.0414,0.1382
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,140,Put,0.14,0.16,0.3888,-0.0161,0.0016,-0.0109,0.0257,-0.0037
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,145,Call,40.15,40.55,0.3945,0.9696,0.0027,-0.0403,0.0456,0.1429
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,145,Put,0.19,0.21,0.3622,-0.0222,0.0022,-0.0132,0.0338,-0.0051
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,150,Call,35.25,35.65,0.3622,0.9605,0.0037,-0.0435,0.0562,0.1467
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,150,Put,0.26,0.28,0.336,-0.031,0.0032,-0.0161,0.0446,-0.0072
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,155,Call,30.4,30.75,0.3306,0.9479,0.0051,-0.0471,0.0727,0.1501
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,155,Put,0.38,0.4,0.3134,-0.0453,0.0047,-0.0204,0.0635,-0.0099
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,160,Call,25.65,25.95,0.3064,0.9253,0.0072,-0.0531,0.0957,0.1519
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,160,Put,0.57,0.59,0.2921,-0.0677,0.007,-0.0259,0.087,-0.0147
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,165,Call,21.05,21.25,0.2851,0.8901,0.0104,-0.0604,0.1268,0.1517
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,165,Put,0.86,0.9,0.2718,-0.1022,0.0103,-0.0324,0.1149,-0.022
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,170,Call,16.6,16.8,0.266,0.8367,0.0146,-0.0683,0.1592,0.1483
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,170,Put,1.38,1.43,0.2558,-0.1575,0.0148,-0.0405,0.1596,-0.0335
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,175,Call,12.5,12.65,0.2503,0.7583,0.0196,-0.0759,0.2028,0.1396
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,175,Put,2.24,2.3,0.2425,-0.2393,0.0202,-0.0483,0.2036,-0.0501
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,180,Call,8.9,9,0.2384,0.6514,0.0244,-0.0808,0.2377,0.1246
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,180,Put,3.55,3.65,0.2302,-0.3497,0.0255,-0.0527,0.2381,-0.0712
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,185,Call,5.8,5.9,0.225,0.522,0.0278,-0.0788,0.2549,0.1033
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,185,Put,5.45,5.55,0.2173,-0.4863,0.0295,-0.0506,0.2545,-0.0933
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,190,Call,3.4,3.5,0.2129,0.3791,0.0281,-0.0689,0.2411,0.0776
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,190,Put,8.05,8.2,0.2046,-0.6412,0.0306,-0.0408,0.2375,-0.108
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,195,Call,1.8,1.93,0.206,0.2465,0.024,-0.0538,0.2063,0.0518
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,195,Put,11.5,11.7,0.1946,-0.7952,0.0279,-0.0256,0.1802,-0.1004
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,200,Call,0.92,0.95,0.2024,0.1451,0.0176,-0.0373,0.1456,0.031
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,200,Put,15.45,16.25,0.1847,-0.9337,0.0228,-0.0083,0.086,-0.0475
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,205,Call,0.46,0.48,0.2043,0.0814,0.0115,-0.0245,0.0962,0.0174
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,205,Put,20.5,20.9,0.2043,-0.9822,0.0141,-0.0031,0.0348,-0.0101
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,210,Call,0.24,0.26,0.2105,0.0462,0.0072,-0.016,0.0619,0.0099
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,210,Put,25.5,25.9,0.2105,-1,0,0,0,-0.0002
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,215,Call,0.13,0.15,0.2186,0.0269,0.0044,-0.0105,0.0397,0.0058
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,215,Put,30.5,30.9,0.2186,-1,0,0,0,-0.0002
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,220,Call,0.08,0.09,0.2286,0.0166,0.0028,-0.0073,0.0264,0.0035
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,220,Put,35.5,35.9,0.2286,-1,0,0,0,-0.0002
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,225,Call,0.05,0.06,0.2396,0.0107,0.0018,-0.0052,0.0181,0.0023
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,225,Put,40.6,40.9,0.2396,-1,0,0,0,-0.0002
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,230,Call,0.03,0.04,0.2491,0.0069,0.0012,-0.0036,0.0123,0.0014
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,230,Put,45.6,45.9,0.2491,-1,0,0,0,-0.0002
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,235,Call,0.02,0.03,0.2608,0.0048,0.0008,-0.0028,0.009,0.001
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,235,Put,50.6,50.9,0.2608,-1,0,0,0,-0.0002
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,240,Call,0.01,0.02,0.2747,0.0037,0.0006,-0.0023,0.0072,0.0008
2024-01-03 00:00:00 +0000 UTC,AAPL,2024-02-16 00:00:00 +0000 UTC,240,Put,55.45,55.9,0.2747,-1,0,0,0,-0.0002
2024-01-05 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,125,Call,55.65,56.95,0.6993,0.9974,0.0003,-0.0255,0.0028,0.0476
2024-01-05 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,125,Put,0,0.02,0.6993,-0.0026,0.0003,-0.007,0.0028,-0.0001
2024-01-05 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,130,Call,50.55,51.95,0.6337,0.997,0.0004,-0.0263,0.0031,0.0495
2024-01-05 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,130,Put,0,0.01,0.6337,-0.0029,0.0004,-0.0071,0.0031,-0.0002
2024-01-05 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,135,Call,45.65,47.2,0.5681,0.9967,0.0004,-0.0269,0.0035,0.0514
2024-01-05 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,135,Put,0,0.01,0.5681,-0.0032,0.0004,-0.007,0.0035,-0.0002
2024-01-05 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,140,Call,40.7,42.1,0.5024,0.9964,0.0005,-0.0273,0.0037,0.0533
2024-01-05 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,140,Put,0.01,0.02,0.5024,-0.0035,0.0005,-0.0066,0.0037,-0.0002
2024-01-05 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,145,Call,35.55,37.2,0.4514,0.9951,0.0008,-0.0292,0.0049,0.0551
2024-01-05 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,145,Put,0.02,0.03,0.4514,-0.0048,0.0008,-0.0078,0.0049,-0.0003
2024-01-05 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,150,Call,30.85,32.25,0.434,0.9889,0.0018,-0.0378,0.0103,0.0565
2024-01-05 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,150,Put,0.02,0.04,0.398,-0.0064,0.0012,-0.0089,0.0063,-0.0004
2024-01-05 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,155,Call,25.75,27.3,0.3284,0.9936,0.0015,-0.0301,0.0063,0.0588
2024-01-05 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,155,Put,0.04,0.05,0.3542,-0.0103,0.0021,-0.012,0.0097,-0.0007
2024-01-05 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,157.5,Call,23.5,24.5,0.3314,0.9868,0.0028,-0.037,0.0119,0.0593
2024-01-05 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,157.5,Put,0.05,0.06,0.3314,-0.0131,0.0028,-0.0138,0.0119,-0.0009
2024-01-05 00:00:00 +0000 UTC,AAPL,2024-01-19 00:00:00 +0000 UTC,162.5,Call,18.15,20,0.27,0.9831,0.0043,-0.0378,0.0148,0.0609
